Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-08-10 00:00:00-04:00,85.33916366400761,85.33916366400761,85.32210210779236,85.33489990234375,25600,0.0,0.0,0.0
2020-08-11 00:00:00-04:00,85.33916366400761,85.33916366400761,85.33489990234375,85.33489990234375,20600,0.0,0.0,0.0
2020-08-12 00:00:00-04:00,85.3306143245556,85.34767587640879,85.3306143245556,85.33914184570312,291300,0.0,0.0,0.0
2020-08-13 00:00:00-04:00,85.33743634147362,85.33914184570312,85.33743634147362,85.33914184570312,600,0.0,0.0,0.0
2020-08-14 00:00:00-04:00,85.34770858642662,85.34770858642662,85.34344482421875,85.34344482421875,28700,0.0,0.0,0.0
2020-08-17 00:00:00-04:00,85.34770858642662,85.34770858642662,85.33917455245025,85.34344482421875,44700,0.0,0.0,0.0
2020-08-18 00:00:00-04:00,85.34767587640879,85.34767587640879,85.3306143245556,85.33914184570312,8300,0.0,0.0,0.0
2020-08-19 00:00:00-04:00,85.34770443639955,85.34770443639955,85.34514617919922,85.34514617919922,2900,0.0,0.0,0.0
2020-08-20 00:00:00-04:00,85.34767587640879,85.34767587640879,85.33914184570312,85.33914184570312,3000,0.0,0.0,0.0
2020-08-21 00:00:00-04:00,85.3306143245556,85.34767587640879,85.3306143245556,85.33914184570312,11500,0.0,0.0,0.0
2020-08-24 00:00:00-04:00,85.34767587640879,85.34767587640879,85.33914184570312,85.33914184570312,11300,0.0,0.0,0.0
2020-08-25 00:00:00-04:00,85.33917455245025,85.34770858642662,85.33320528535921,85.34344482421875,6700,0.0,0.0,0.0
2020-08-26 00:00:00-04:00,85.33064270019531,85.34770425772211,85.33064270019531,85.33064270019531,26000,0.0,0.0,0.0
2020-08-27 00:00:00-04:00,85.33064809715582,85.34770965576172,85.33064809715582,85.34770965576172,61700,0.0,0.0,0.0
2020-08-28 00:00:00-04:00,85.33914184570312,85.34767587640879,85.33914184570312,85.33914184570312,700,0.0,0.0,0.0
2020-08-31 00:00:00-04:00,85.33914184570312,85.34767587640879,85.3306143245556,85.33914184570312,20500,0.0,0.0,0.0
2020-09-01 00:00:00-04:00,85.34513434415044,85.34513434415044,85.32807159423828,85.32807159423828,44000,0.007,0.0,0.0
2020-09-02 00:00:00-04:00,85.34513700693329,85.34513700693329,85.32807425648879,85.33660888671875,14200,0.0,0.0,0.0
2020-09-03 00:00:00-04:00,85.34343215434922,85.34513777840753,85.3366096581159,85.34087371826172,3200,0.0,0.0,0.0
2020-09-04 00:00:00-04:00,85.34513777840753,85.34513777840753,85.34087371826172,85.34087371826172,500,0.0,0.0,0.0
2020-09-08 00:00:00-04:00,85.3366096581159,85.34513777840753,85.3366096581159,85.34087371826172,2200,0.0,0.0,0.0
2020-09-09 00:00:00-04:00,85.3451156616211,85.3536502897165,85.33658754353948,85.3451156616211,58600,0.0,0.0,0.0
2020-09-10 00:00:00-04:00,85.34513777840753,85.34513777840753,85.3366096581159,85.34087371826172,1600,0.0,0.0,0.0
2020-09-11 00:00:00-04:00,85.34428496637838,85.34513777840753,85.34087371826172,85.34087371826172,12500,0.0,0.0,0.0
2020-09-14 00:00:00-04:00,85.33746247014507,85.34513777840753,85.3366096581159,85.34087371826172,4900,0.0,0.0,0.0
2020-09-15 00:00:00-04:00,85.34513777840753,85.34513777840753,85.3366096581159,85.34087371826172,14800,0.0,0.0,0.0
2020-09-16 00:00:00-04:00,85.34087371826172,85.34513777840753,85.34087371826172,85.34087371826172,2500,0.0,0.0,0.0
2020-09-17 00:00:00-04:00,85.34513777840753,85.34513777840753,85.3366096581159,85.34087371826172,3000,0.0,0.0,0.0
2020-09-18 00:00:00-04:00,85.35367240871466,85.35367240871466,85.3366096581159,85.34087371826172,800,0.0,0.0,0.0
2020-09-21 00:00:00-04:00,85.34513777840753,85.34513777840753,85.34087371826172,85.34087371826172,58500,0.0,0.0,0.0
2020-09-22 00:00:00-04:00,85.34513777840753,85.34513777840753,85.3391680942034,85.34087371826172,16400,0.0,0.0,0.0
2020-09-23 00:00:00-04:00,85.34513777840753,85.34513777840753,85.34087371826172,85.34087371826172,11400,0.0,0.0,0.0
2020-09-24 00:00:00-04:00,85.34087371826172,85.34513777840753,85.3366096581159,85.34087371826172,11000,0.0,0.0,0.0
2020-09-25 00:00:00-04:00,85.3451156616211,85.3536502897165,85.3451156616211,85.3451156616211,800,0.0,0.0,0.0
2020-09-28 00:00:00-04:00,85.34938623067569,85.3536502897165,85.3451156616211,85.3451156616211,485200,0.0,0.0,0.0
2020-09-29 00:00:00-04:00,85.3536502897165,85.3536502897165,85.3451156616211,85.3451156616211,3300,0.0,0.0,0.0
2020-09-30 00:00:00-04:00,85.3536502897165,85.3536502897165,85.33658754353948,85.3451156616211,900,0.0,0.0,0.0
2020-10-01 00:00:00-04:00,85.34937993371578,85.34937993371578,85.34340995278322,85.3451156616211,31100,0.005,0.0,0.0
2020-10-02 00:00:00-04:00,85.33745578935263,85.34940226468251,85.33233866150015,85.34087371826172,15000,0.0,0.0,0.0
2020-10-05 00:00:00-04:00,85.34941700273856,85.34941700273856,85.34856414794922,85.34856414794922,40200,0.0,0.0,0.0
2020-10-06 00:00:00-04:00,85.34852707929684,85.34937993371578,85.3408513895264,85.3451156616211,28100,0.0,0.0,0.0
2020-10-07 00:00:00-04:00,85.3408513895264,85.35791498824422,85.3408513895264,85.3451156616211,59500,0.0,0.0,0.0
2020-10-08 00:00:00-04:00,85.34852707929684,85.34937993371578,85.3408513895264,85.3451156616211,44300,0.0,0.0,0.0
2020-10-09 00:00:00-04:00,85.34937993371578,85.34937993371578,85.3451156616211,85.3451156616211,11100,0.0,0.0,0.0
2020-10-12 00:00:00-04:00,85.34852707929684,85.34937993371578,85.3408513895264,85.3451156616211,23100,0.0,0.0,0.0
2020-10-13 00:00:00-04:00,85.3408513895264,85.34937993371578,85.3408513895264,85.3451156616211,48400,0.0,0.0,0.0
2020-10-14 00:00:00-04:00,85.3451156616211,85.34937993371578,85.3451156616211,85.3451156616211,17000,0.0,0.0,0.0
2020-10-15 00:00:00-04:00,85.34937993371578,85.3749850973011,85.3451156616211,85.3451156616211,115600,0.0,0.0,0.0
2020-10-16 00:00:00-04:00,85.3408513895264,85.34937993371578,85.3408513895264,85.3451156616211,8200,0.0,0.0,0.0
2020-10-19 00:00:00-04:00,85.34937993371578,85.34937993371578,85.3451156616211,85.3451156616211,14600,0.0,0.0,0.0
2020-10-20 00:00:00-04:00,85.3408513895264,85.34937993371578,85.3408513895264,85.3451156616211,11400,0.0,0.0,0.0
2020-10-21 00:00:00-04:00,85.3476742248779,85.34937993371578,85.3408513895264,85.3451156616211,17100,0.0,0.0,0.0
2020-10-22 00:00:00-04:00,85.34852707929684,85.34937993371578,85.3451156616211,85.3451156616211,16100,0.0,0.0,0.0
2020-10-23 00:00:00-04:00,85.35624035891942,85.35794606837837,85.34941101074219,85.34941101074219,15200,0.0,0.0,0.0
2020-10-26 00:00:00-04:00,85.34855815601271,85.35794606837837,85.34855815601271,85.34941101074219,3400,0.0,0.0,0.0
2020-10-27 00:00:00-04:00,85.34514673709482,85.35794606837837,85.34088246344744,85.34941101074219,7700,0.0,0.0,0.0
2020-10-28 00:00:00-04:00,85.34941101074219,85.35794606837837,85.34685244655377,85.34941101074219,6100,0.0,0.0,0.0
2020-10-29 00:00:00-04:00,85.3459995918243,85.35794606837837,85.34258817290639,85.34941101074219,2100,0.0,0.0,0.0
2020-10-30 00:00:00-04:00,85.35112323054258,85.35794606837837,85.34088246344744,85.34941101074219,5000,0.0,0.0,0.0
2020-11-02 00:00:00-05:00,85.34941135555596,85.35367584228516,85.3485584582101,85.35367584228516,2100,0.005,0.0,0.0
2020-11-03 00:00:00-05:00,85.35364497835123,85.35364497835123,85.34938049316406,85.34938049316406,4200,0.0,0.0,0.0
2020-11-04 00:00:00-05:00,85.35364497835123,85.35364497835123,85.34938049316406,85.34938049316406,500,0.0,0.0,0.0
2020-11-05 00:00:00-05:00,85.34852759612663,85.35364497835123,85.34852759612663,85.34938049316406,2300,0.0,0.0,0.0
2020-11-06 00:00:00-05:00,85.3527920813138,85.35364497835123,85.34938049316406,85.34938049316406,3000,0.0,0.0,0.0
2020-11-09 00:00:00-05:00,85.34941135555596,85.35367584228516,85.34514686882675,85.35367584228516,11200,0.0,0.0,0.0
2020-11-10 00:00:00-05:00,85.34938049316406,85.35364497835123,85.34938049316406,85.34938049316406,2000,0.0,0.0,0.0
2020-11-11 00:00:00-05:00,85.35193918427636,85.35364497835123,85.34938049316406,85.34938049316406,8700,0.0,0.0,0.0
2020-11-12 00:00:00-05:00,85.34938049316406,85.35364497835123,85.34938049316406,85.34938049316406,3300,0.0,0.0,0.0
2020-11-13 00:00:00-05:00,85.3451160079769,85.35364497835123,85.3451160079769,85.34938049316406,35500,0.0,0.0,0.0
2020-11-16 00:00:00-05:00,85.3527920813138,85.35364497835123,85.3451160079769,85.34938049316406,5800,0.0,0.0,0.0
2020-11-17 00:00:00-05:00,85.34938049316406,85.35364497835123,85.3451160079769,85.34938049316406,2100,0.0,0.0,0.0
2020-11-18 00:00:00-05:00,85.3502642529018,85.35453525029776,85.34514686882675,85.35367584228516,782700,0.0,0.0,0.0
2020-11-19 00:00:00-05:00,85.3451160079769,85.36218045938995,85.3451160079769,85.34938049316406,190100,0.0,0.0,0.0
2020-11-20 00:00:00-05:00,85.35108628723893,85.36218045938995,85.3451160079769,85.34938049316406,7900,0.0,0.0,0.0
2020-11-23 00:00:00-05:00,85.35794683968112,85.35794683968112,85.34514686882675,85.35367584228516,4300,0.0,0.0,0.0
2020-11-24 00:00:00-05:00,85.36135842906448,85.36221132641032,85.34514686882675,85.35367584228516,11700,0.0,0.0,0.0
2020-11-25 00:00:00-05:00,85.36051247273451,85.36051247273451,85.34515380859375,85.34515380859375,4600,0.0,0.0,0.0
2020-11-27 00:00:00-05:00,85.36221132641032,85.36221132641032,85.35367584228516,85.35367584228516,7900,0.0,0.0,0.0
2020-11-30 00:00:00-05:00,85.34514686882675,85.36135842906448,85.34514686882675,85.35367584228516,8600,0.0,0.0,0.0
2020-12-01 00:00:00-05:00,85.34941101074219,85.35794041033793,85.34941101074219,85.34941101074219,9900,0.005,0.0,0.0
2020-12-02 00:00:00-05:00,85.34941101074219,85.35794041033793,85.34941101074219,85.34941101074219,9900,0.0,0.0,0.0
2020-12-03 00:00:00-05:00,85.34938825544072,85.3579176527624,85.34938825544072,85.35365295410156,23100,0.0,0.0,0.0
2020-12-04 00:00:00-05:00,85.34938825544072,85.3579176527624,85.34938825544072,85.35365295410156,15100,0.0,0.0,0.0
2020-12-07 00:00:00-05:00,85.35026395070176,85.35794041033793,85.34941101074219,85.34941101074219,44500,0.0,0.0,0.0
2020-12-08 00:00:00-05:00,85.35794041033793,85.35794041033793,85.34941101074219,85.34941101074219,65900,0.0,0.0,0.0
2020-12-09 00:00:00-05:00,85.35026395070176,85.35794041033793,85.34941101074219,85.34941101074219,7900,0.0,0.0,0.0
2020-12-10 00:00:00-05:00,85.3579176527624,85.36645356107441,85.34938825544072,85.35365295410156,35600,0.0,0.0,0.0
2020-12-11 00:00:00-05:00,85.35621177329806,85.3579176527624,85.34938825544072,85.35365295410156,32600,0.0,0.0,0.0
2020-12-14 00:00:00-05:00,85.3579176527624,85.36645356107441,85.34938825544072,85.35365295410156,46400,0.0,0.0,0.0
2020-12-15 00:00:00-05:00,85.3579176527624,85.36645356107441,85.34938825544072,85.35365295410156,82600,0.0,0.0,0.0
2020-12-16 00:00:00-05:00,85.35795718192553,85.3664930941905,85.35795718192553,85.36222839355469,6600,0.0,0.0,0.0
2020-12-17 00:00:00-05:00,85.35537557245273,85.36305249183155,85.35452258141063,85.3587875366211,13100,0.006,0.0,0.0
2020-12-18 00:00:00-05:00,85.36305249183155,85.36305249183155,85.35452258141063,85.3587875366211,73300,0.0,0.0,0.0
2020-12-21 00:00:00-05:00,85.35452258141063,85.36305249183155,85.35452258141063,85.3587875366211,36200,0.0,0.0,0.0
2020-12-22 00:00:00-05:00,85.35452258141063,85.36305249183155,85.35452258141063,85.3587875366211,80000,0.0,0.0,0.0
2020-12-23 00:00:00-05:00,85.36306787582537,85.36306787582537,85.35453796386719,85.35453796386719,48200,0.0,0.0,0.0
2020-12-24 00:00:00-05:00,85.35880291984627,85.36306787582537,85.35453796386719,85.35453796386719,22300,0.0,0.0,0.0
2020-12-28 00:00:00-05:00,85.35539095506302,85.36306787582537,85.35453796386719,85.35453796386719,46400,0.0,0.0,0.0
2020-12-29 00:00:00-05:00,85.36306787582537,85.36306787582537,85.35453796386719,85.35453796386719,47300,0.0,0.0,0.0
2020-12-30 00:00:00-05:00,85.36305249183155,85.36305249183155,85.35537557245273,85.3587875366211,3700,0.0,0.0,0.0
2020-12-31 00:00:00-05:00,85.35452258141063,85.36305249183155,85.35452258141063,85.3587875366211,47200,0.0,0.0,0.0
2021-01-04 00:00:00-05:00,85.36305249183155,85.36305249183155,85.35452258141063,85.3587875366211,74600,0.0,0.0,0.0
2021-01-05 00:00:00-05:00,85.3587875366211,85.36305249183155,85.35452258141063,85.3587875366211,4400,0.0,0.0,0.0
2021-01-06 00:00:00-05:00,85.36306787582537,85.36306787582537,85.35453796386719,85.35453796386719,15200,0.0,0.0,0.0
2021-01-07 00:00:00-05:00,85.36305249183155,85.36305249183155,85.35452258141063,85.3587875366211,42200,0.0,0.0,0.0
2021-01-08 00:00:00-05:00,85.35537557245273,85.36219950078946,85.35452258141063,85.3587875366211,39000,0.0,0.0,0.0
2021-01-11 00:00:00-05:00,85.35452258141063,85.36305249183155,85.35452258141063,85.3587875366211,21900,0.0,0.0,0.0
2021-01-12 00:00:00-05:00,85.35452258141063,85.36305249183155,85.35452258141063,85.3587875366211,19000,0.0,0.0,0.0
2021-01-13 00:00:00-05:00,85.36306787582537,85.36306787582537,85.35453796386719,85.35453796386719,9400,0.0,0.0,0.0
2021-01-14 00:00:00-05:00,85.35539095506302,85.36306787582537,85.35453796386719,85.35453796386719,67400,0.0,0.0,0.0
2021-01-15 00:00:00-05:00,85.3587875366211,85.36305249183155,85.35452258141063,85.3587875366211,19200,0.0,0.0,0.0
2021-01-19 00:00:00-05:00,85.35453796386719,85.36306787582537,85.35453796386719,85.35453796386719,125000,0.0,0.0,0.0
2021-01-20 00:00:00-05:00,85.3587875366211,85.36305249183155,85.35452258141063,85.3587875366211,154100,0.0,0.0,0.0
2021-01-21 00:00:00-05:00,85.36134650974736,85.36305249183155,85.3587875366211,85.3587875366211,21600,0.0,0.0,0.0
2021-01-22 00:00:00-05:00,85.36305249183155,85.36305249183155,85.35452258141063,85.3587875366211,63200,0.0,0.0,0.0
2021-01-25 00:00:00-05:00,85.35881029999983,85.36307525634766,85.35454534365199,85.36307525634766,68000,0.0,0.0,0.0
2021-01-26 00:00:00-05:00,85.35881029999983,85.36307525634766,85.35454534365199,85.36307525634766,62500,0.0,0.0,0.0
2021-01-27 00:00:00-05:00,85.35881029999983,85.36307525634766,85.35539833492156,85.36307525634766,101900,0.0,0.0,0.0
2021-01-28 00:00:00-05:00,85.36307525634766,85.36307525634766,85.35539833492156,85.36307525634766,21500,0.0,0.0,0.0
2021-01-29 00:00:00-05:00,85.36307525634766,85.36307525634766,85.35454534365199,85.36307525634766,40400,0.0,0.0,0.0
2021-02-01 00:00:00-05:00,85.36052378384554,85.36734805556993,85.35881771591444,85.36308288574219,68800,0.005,0.0,0.0
2021-02-02 00:00:00-05:00,85.3587875366211,85.36731787326063,85.3587875366211,85.3587875366211,54200,0.0,0.0,0.0
2021-02-03 00:00:00-05:00,85.36731787326063,85.36731787326063,85.3587875366211,85.3587875366211,56000,0.0,0.0,0.0
2021-02-04 00:00:00-05:00,85.36731787326063,85.36731787326063,85.3587875366211,85.3587875366211,136900,0.0,0.0,0.0
2021-02-05 00:00:00-05:00,85.36734805556993,85.36734805556993,85.35881771591444,85.36308288574219,71500,0.0,0.0,0.0
2021-02-08 00:00:00-05:00,85.36734805556993,85.36734805556993,85.35881771591444,85.36308288574219,106700,0.0,0.0,0.0
2021-02-09 00:00:00-05:00,85.36731787326063,85.36731787326063,85.3587875366211,85.3587875366211,34100,0.0,0.0,0.0
2021-02-10 00:00:00-05:00,85.36734805556993,85.36734805556993,85.35881771591444,85.36308288574219,47600,0.0,0.0,0.0
2021-02-11 00:00:00-05:00,85.36308288574219,85.36734805556993,85.35881771591444,85.36308288574219,76400,0.0,0.0,0.0
2021-02-12 00:00:00-05:00,85.36734805556993,85.36734805556993,85.35881771591444,85.36308288574219,29700,0.0,0.0,0.0
2021-02-16 00:00:00-05:00,85.35881771591444,85.36734805556993,85.35881771591444,85.36308288574219,28700,0.0,0.0,0.0
2021-02-17 00:00:00-05:00,85.3587875366211,85.36731787326063,85.3587875366211,85.3587875366211,47900,0.0,0.0,0.0
2021-02-18 00:00:00-05:00,85.36734805556993,85.36734805556993,85.35881771591444,85.36308288574219,65700,0.0,0.0,0.0
2021-02-19 00:00:00-05:00,85.36734805556993,85.36734805556993,85.35881771591444,85.36308288574219,25300,0.0,0.0,0.0
2021-02-22 00:00:00-05:00,85.36308288574219,85.36734805556993,85.35881771591444,85.36308288574219,28600,0.0,0.0,0.0
2021-02-23 00:00:00-05:00,85.35881771591444,85.36734805556993,85.35881771591444,85.36308288574219,48200,0.0,0.0,0.0
2021-02-24 00:00:00-05:00,85.35881737766347,85.36734771728516,85.35881737766347,85.36734771728516,67500,0.0,0.0,0.0
2021-02-25 00:00:00-05:00,85.36731787326063,85.36731787326063,85.3587875366211,85.3587875366211,52100,0.0,0.0,0.0
2021-02-26 00:00:00-05:00,85.36308288574219,85.36734805556993,85.35881771591444,85.36308288574219,33700,0.0,0.0,0.0
2021-03-01 00:00:00-05:00,85.36734815839019,85.37588500976562,85.36734815839019,85.37588500976562,19900,0.0,0.0,0.0
2021-03-02 00:00:00-05:00,85.3630829885573,85.37588500976562,85.3588178187244,85.37588500976562,199600,0.0,0.0,0.0
2021-03-03 00:00:00-05:00,85.37585472160751,85.37585472160751,85.3587875366211,85.3587875366211,29500,0.0,0.0,0.0
2021-03-04 00:00:00-05:00,85.36734771728516,85.3758845686165,85.35881737766347,85.36734771728516,16300,0.0,0.0,0.0
2021-03-05 00:00:00-05:00,85.35881737766347,85.37161939880565,85.35881737766347,85.36734771728516,13400,0.0,0.0,0.0
2021-03-08 00:00:00-05:00,85.35881737766347,85.36734771728516,85.35881737766347,85.36734771728516,30000,0.0,0.0,0.0
2021-03-09 00:00:00-05:00,85.36734805556993,85.36734805556993,85.35967074987998,85.36308288574219,24600,0.0,0.0,0.0
2021-03-10 00:00:00-05:00,85.36734771728516,85.36734771728516,85.35881737766347,85.36734771728516,17800,0.0,0.0,0.0
2021-03-11 00:00:00-05:00,85.36734805556993,85.374178839004,85.35967074987998,85.36308288574219,14600,0.0,0.0,0.0
2021-03-12 00:00:00-05:00,85.3758849069351,85.3758849069351,85.35881771591444,85.36308288574219,19800,0.0,0.0,0.0
2021-03-15 00:00:00-04:00,85.36393558143648,85.36734771728516,85.35881737766347,85.36734771728516,16800,0.0,0.0,0.0
2021-03-16 00:00:00-04:00,85.3673408676504,85.37587771829675,85.3673408676504,85.37161254882812,12500,0.0,0.0,0.0
2021-03-17 00:00:00-04:00,85.37587771829675,85.37587771829675,85.3673408676504,85.37161254882812,5700,0.0,0.0,0.0
2021-03-18 00:00:00-04:00,85.3758845686165,85.3758845686165,85.36734771728516,85.36734771728516,15900,0.0,0.0,0.0
2021-03-19 00:00:00-04:00,85.37161254882812,85.37161254882812,85.3673408676504,85.37161254882812,12700,0.0,0.0,0.0
2021-03-22 00:00:00-04:00,85.3715990857204,85.3758642545164,85.36732740521632,85.3681869506836,26500,0.0,0.0,0.0
2021-03-23 00:00:00-04:00,85.37162455274415,85.3758897228125,85.36735287096579,85.37418365478516,103200,0.0,0.0,0.0
2021-03-24 00:00:00-04:00,85.37587771829675,85.37587771829675,85.3673408676504,85.37161254882812,41300,0.0,0.0,0.0
2021-03-25 00:00:00-04:00,85.37417850069215,85.3758845686165,85.36734771728516,85.36734771728516,14500,0.0,0.0,0.0
2021-03-26 00:00:00-04:00,85.37587771829675,85.37587771829675,85.3673408676504,85.37161254882812,20500,0.0,0.0,0.0
2021-03-29 00:00:00-04:00,85.36734805556993,85.3758849069351,85.36308288574219,85.36308288574219,109300,0.0,0.0,0.0
2021-03-30 00:00:00-04:00,85.37161254882812,85.37587771829675,85.3673408676504,85.37161254882812,4300,0.0,0.0,0.0
2021-03-31 00:00:00-04:00,85.35881771591444,85.3758849069351,85.35881771591444,85.36308288574219,67300,0.0,0.0,0.0
2021-04-01 00:00:00-04:00,85.36820294609504,85.37673988295042,85.36820294609504,85.37247467041016,7900,0.001,0.0,0.0
2021-04-05 00:00:00-04:00,85.36817932128906,85.36817932128906,85.35964889856926,85.36817932128906,110600,0.0,0.0,0.0
2021-04-06 00:00:00-04:00,85.37244377337836,85.376708984375,85.3681720506092,85.376708984375,24800,0.0,0.0,0.0
2021-04-07 00:00:00-04:00,85.37671625578193,85.37671625578193,85.36817932128906,85.36817932128906,58000,0.0,0.0,0.0
2021-04-08 00:00:00-04:00,85.376708984375,85.376708984375,85.3681720506092,85.376708984375,31400,0.0,0.0,0.0
2021-04-09 00:00:00-04:00,85.37671625578193,85.37671625578193,85.36817932128906,85.36817932128906,14000,0.0,0.0,0.0
2021-04-12 00:00:00-04:00,85.37245104442204,85.37671625578193,85.36817932128906,85.36817932128906,68200,0.0,0.0,0.0
