Date,Close,High,Low,Open,Volume
2016-04-26,101.16814422607422,102.04503039703866,100.86030741715982,101.87711617530334,19118300
2016-04-27,100.3565673828125,100.58978119038525,99.52632679722318,100.13267700321585,33059800
2016-04-28,99.14385986328125,101.05621606969068,98.94796110489294,100.46851267740468,29818200
2016-04-29,98.62145233154297,99.349078244737,97.83785026701993,99.14384896314476,67502800
2016-05-02,99.55432891845703,99.69425865116699,98.4628898141387,98.87334134840023,24813800
2016-05-03,98.63077545166016,99.29310173604607,98.36957003840169,98.84532814472274,38569400
2016-05-04,97.99645233154297,98.39758039612708,97.75390796020531,98.03376028056002,27474500
2016-05-05,97.96846008300781,98.56549402037363,97.77256132484511,98.35093417069767,20788100
2016-05-06,98.49089050292969,98.50954448236257,97.39012067119147,97.48340480260188,30758500
2016-05-09,98.7707290649414,99.22783334394703,98.45356163913867,98.50020013975094,19289600
2016-05-10,100.12336730957031,100.1700058072101,98.94796756537554,99.1252123609228,21178900
2016-05-11,99.21849822998047,100.27262224130754,99.19051370747682,99.97410880606579,20966300
2016-05-12,98.780029296875,99.57295473515948,98.08038794830871,99.4516861302378,29196300
2016-05-13,98.41625213623047,99.3024619863428,98.22035334148318,98.69611162422511,21059300
2016-05-16,99.6476058959961,100.01141890470602,98.4722061894064,98.5654974159444,18311900
2016-05-17,98.39757537841797,99.85282729799222,98.1363699287706,99.56364444656934,29932700
2016-05-18,98.75206756591797,99.28379482882457,97.98712646634843,98.17369468883018,27524400
2016-05-19,98.23898315429688,98.61212667412886,97.52068775024487,98.36958231866997,27334600
2016-05-20,99.32109832763672,99.72222636465766,98.57481129039569,98.63078744431719,29549600
2016-05-23,99.19050598144531,99.78753280542591,99.09722187465856,99.43304323566664,15729800
2016-05-24,101.1774673461914,101.29873595188766,99.71288506518945,99.74086958057167,29931300
2016-05-25,101.90510559082031,102.21294953165167,101.38270892792158,101.55995370302826,37951700
2016-05-26,102.20362091064453,102.33422007882814,101.76517779583348,102.00772215836912,21885900
2016-05-27,102.73532104492188,102.7446515879383,102.25023956485265,102.2688935337665,19870000
2016-05-31,102.93123626708984,103.0898270553486,102.40883964822379,102.87526723424567,24366100
2016-06-01,102.94059753417969,103.1738113967932,102.53014597562306,102.61409954994522,19571500
2016-06-02,103.15512084960938,103.16444427648061,102.1756201270283,102.73533177545187,15696600
2016-06-03,102.67003631591797,103.00586474185329,101.99837946404733,102.95922625426896,20269900
2016-06-06,103.04320526123047,103.31373417769169,102.67939222943272,102.8566370305574,12502400
2016-06-07,102.78199768066406,103.20177972062073,102.73535206861503,103.09916506780979,12184300
2016-06-08,102.9592056274414,103.17375828500995,102.5767316734265,102.9592056274414,14568700
2016-06-09,102.79134368896484,102.90328178732705,102.34356994414934,102.53946873340543,17571600
2016-06-10,101.62525177001953,102.05436432487426,101.27076222509385,101.85846557920931,32965000
2016-06-13,100.77635192871094,101.61592308055039,100.64575276254932,101.04688080636592,25154700
2016-06-14,100.77635192871094,101.14016490832124,100.03939542415857,100.50582305105596,24588500
2016-06-15,100.4871826171875,101.15883962915834,100.31926836419478,101.01890989881079,24605700
2016-06-16,100.78569030761719,100.87897441682303,99.34909225105905,99.99276470368558,32079900
2016-06-17,99.6043472290039,100.71740403015835,99.3705122463128,100.57710161332821,29208800
2016-06-20,100.23101806640625,101.24117964385017,100.15618916849886,100.7641614758626,20562800
2016-06-21,100.5490493774414,100.75482531793979,100.17491195254233,100.36198423303078,22804100
2016-06-22,100.30587768554688,101.19445512739082,100.22170049568838,100.60518625406462,22724200
2016-06-23,101.73692321777344,101.75563401297613,100.66128798417617,101.08218810722923,18714200
2016-06-24,97.54661560058594,99.61371627445892,97.331484247161,98.11717360741042,68012700
2016-06-27,95.61045837402344,96.90122503787143,95.17084742106763,96.90122503787143,48222600
2016-06-28,97.70564270019531,97.75241256762578,96.620651709391,96.6674144407416,28260600
2016-06-29,99.43598937988281,99.64176531392269,98.42582764126152,98.47259035785756,31356700
2016-06-30,100.58645629882812,100.65192980807514,99.26762358046729,99.60434652404548,36300800
2016-07-01,101.09156799316406,101.46570549099613,100.50229911485279,100.53971357824392,19902800
2016-07-05,100.47419738769531,100.69868407271994,99.93169860300011,100.5583816785986,21167900
2016-07-06,101.29730224609375,101.34406495401015,99.67916126736905,99.99718050715148,24579300
2016-07-07,101.59663391113281,101.82111351422888,101.11960851048549,101.39085796826228,19161700
2016-07-08,103.16800689697266,103.22412501453877,101.970765678964,102.13912716774038,29457900
2016-07-11,103.7572250366211,104.14071057266622,103.50468647737918,103.51403473566869,20218500
2016-07-12,104.28105163574219,104.56165648219185,104.14074921251735,104.39329500153758,21906100
2016-07-13,104.02850341796875,104.58970592319102,104.01914802099321,104.52423241651637,21107800
2016-07-14,104.73936462402344,104.93578514572305,104.47746345901355,104.72065382991276,20871000
2016-07-15,104.57100677490234,105.0386767387685,104.33717179296927,104.98255149057198,17999300
2016-07-18,105.26316833496094,105.45023348742257,104.61778142763544,104.6364922245285,20713900
2016-07-19,104.87966918945312,105.20704389069427,104.69260404823908,104.89837998522115,18936700
2016-07-20,106.10498046875,106.3014010283135,105.31929109441751,105.45023813412652,24997900
2016-07-21,105.86177062988281,106.38555869262622,105.57181754316089,106.17978277195499,18885400
2016-07-22,106.30139923095703,106.42299086975137,105.60924958475832,105.93661717849565,20003400
2016-07-25,106.31073760986328,106.33879666539461,105.95530387692725,106.21719790998925,12968100
2016-07-26,106.43232727050781,106.81581291584065,105.89918381699245,106.27332120137169,21223800
2016-07-27,107.1712417602539,107.45183943369844,106.72227549223521,107.33024782214682,27646100
2016-07-28,107.54540252685547,107.66699416486247,107.00290358298734,107.33962657324491,16939700
2016-07-29,107.77922058105469,108.06917366856584,107.44249764378107,107.78856884214544,22385300
2016-08-01,108.34976959228516,108.62101901711496,107.72309357771822,107.85404059162543,13990100
2016-08-02,107.52669525146484,108.28431843632015,106.83454558707756,108.19078585509136,21278400
2016-08-03,107.88209533691406,107.89145073355573,107.37701809549286,107.44249159983093,15011300
2016-08-04,108.1907730102539,108.29366097821388,107.5921559981656,107.84470178718648,12835300
2016-08-05,109.22896575927734,109.47215607210934,108.62099354523505,108.74259226968874,23196600
2016-08-08,109.10743713378906,109.31321312215798,108.76135868643411,109.28514692149717,12358200
2016-08-09,109.35993957519531,109.70601790775224,109.12610459981074,109.19157810747534,13276500
2016-08-10,109.07939147949219,109.45352190134476,108.78943112565196,109.42546283331384,14688400
2016-08-11,109.54702758789062,109.78086259689614,109.2290082648825,109.45348787542589,12969800
2016-08-12,109.62183380126953,109.63118919840319,109.23834815171534,109.35993977014431,19379000
2016-08-15,110.0895004272461,110.34204618968582,109.72471844690155,109.7621328982288,11777800
2016-08-16,109.48155975341797,109.89310453809563,109.46284895552259,109.88375627522646,14161400
2016-08-17,109.67796325683594,109.71537771072917,108.90162939472529,109.50960178235503,15980300
2016-08-18,109.70603942871094,109.86504553050605,109.38802008904219,109.57509238769396,10036300
2016-08-19,109.67796325683594,109.9211465030259,109.21029328728649,109.50960178235503,18743000
2016-08-22,109.76213073730469,109.949202990258,109.31317160237033,109.51894037650378,14500600
2016-08-23,109.95856475830078,110.37947202709293,109.91180204137565,110.19239975115943,11997900
2016-08-24,109.24771881103516,110.03340101417268,108.88293676871014,109.88375031951331,17728700
2016-08-25,109.06999206542969,109.40671501808448,108.8361570780904,108.9671041001142,24266300
2016-08-26,109.22896575927734,109.93982590813027,108.57423084327819,109.10737417089904,23896000
2016-08-29,109.37865447998047,109.66860757680935,109.23835206226161,109.25705572112133,11184900
2016-08-30,109.02323150634766,109.51896057998904,108.649101203577,109.20094839541838,19843300
2016-08-31,108.91098022460938,109.02321644550463,108.4526585356967,108.85485497808463,16169800
2016-09-01,109.19159698486328,109.322544022831,108.4152701557913,108.94841370639656,20944700
2016-09-02,109.54702758789062,109.95857235120718,109.13547568849592,109.73409274066377,18088200
2016-09-06,110.22981262207031,110.22981262207031,109.49089319892781,109.73408358610729,18525200
2016-09-07,110.2952880859375,110.48236036249354,109.87438795182237,110.33270254124871,17546900
2016-09-08,109.64990234375,109.99597354826707,109.35994211500656,109.9679144923416,20125300
2016-09-09,106.89067077636719,108.97648244247095,106.87196711331612,108.73329200633317,50813300
2016-09-12,108.80811309814453,108.95776380001742,106.28269060330385,106.29204600219542,39646000
2016-09-13,107.83533477783203,108.58360239433145,107.31154673267474,108.2655902629365,45863900
2016-09-14,108.34976959228516,108.93903829094465,107.91951409857904,107.9475802896252,28221800
2016-09-15,110.03339385986328,110.20175534045714,108.36848984958934,108.37784524742169,38521400
2016-09-16,109.98090362548828,110.0934282260818,109.4370454535562,109.91526606363149,27596500
2016-09-19,109.50264739990234,110.5997350715222,109.28698426135588,110.26216853349219,16222900
2016-09-20,109.70896911621094,110.15906034237764,109.52143527844993,109.89650295397195,18078600
2016-09-21,110.78729248046875,110.9466969376914,109.5307930345835,110.17779685431317,31546800
2016-09-22,111.66871643066406,111.79061985529934,111.321778139519,111.43429557277389,22614400
2016-09-23,110.9560775756836,111.5843237318461,110.79667311587338,111.5843237318461,22213400
2016-09-26,110.02775573730469,110.45909635372293,109.86835129216867,110.32782126314551,16403900
2016-09-27,111.11549377441406,111.17175249465376,109.8496224913198,109.95276824773077,20238400
2016-09-28,111.30300903320312,111.36864658051275,110.731021626381,111.25612915881403,14794300
2016-09-29,110.49658966064453,111.32175549107006,110.01837635869016,111.11546403346368,27207500
2016-09-30,111.32177734375,111.64996511165886,110.67477349133195,110.78729807773932,25543200
2016-10-03,111.16236877441406,111.3030155597847,110.73102811942239,111.18111929447798,19216400
2016-10-04,110.99356079101562,111.73433136301828,110.57159906688617,111.49053173267382,21239700
2016-10-05,111.38742065429688,111.74373779873434,111.27489606207376,111.32178309732268,14481300
2016-10-06,111.33113861083984,111.56555943005803,110.7872805933043,111.24674339586436,11987100
2016-10-07,111.08733367919922,111.59368348313401,110.54347568749643,111.43427189663126,19984200
2016-10-10,111.79063415527344,112.03443388177338,111.61247199122067,111.65935903037911,19687300
2016-10-11,110.19654083251953,111.71559038929173,109.70894865291389,111.69683987059598,27774400
2016-10-12,110.10277557373047,110.47785033884524,109.76520900052277,110.2996882157756,14267800
2016-10-13,109.70896911621094,110.00902754900297,108.71502689895435,109.35265196288208,22821000
2016-10-14,109.84024047851562,110.69353586525997,109.77460292214737,110.2528234922344,21313300
2016-10-17,109.54017639160156,109.99026757910732,109.3995224483837,109.7464678877935,14182700
2016-10-18,110.5153579711914,111.03108666485751,110.45909926059367,110.84354570627161,19276700
2016-10-19,110.50596618652344,110.66537061717659,110.30905356854804,110.43094981187893,13702900
2016-10-20,110.37472534179688,110.61852505803104,109.73710026746268,110.39348301825352,18132200
2016-10-21,110.78729248046875,110.85293003073434,110.09340878423875,110.4591047291408,15707800
2016-10-24,112.11882781982422,112.19384422481028,111.48120268535888,111.49996036358446,19143000
2016-10-25,111.76248168945312,112.20319401218906,111.59369839891502,112.18443633882022,20341800
2016-10-26,111.00296020507812,111.61245585623885,110.67477244028596,111.04046840019105,20463700
2016-10-27,110.49658966064453,111.57492681834265,110.33718522665974,111.48115992505485,19099800
2016-10-28,109.80274200439453,110.74980439067552,109.4651753549074,110.17781685426444,35369300
2016-10-31,109.69960021972656,110.20595021231837,109.64334149409125,110.20595021231837,18749400
2016-11-01,108.87442016601562,109.90587047541092,107.92735792873641,109.88711995514844,23498700
2016-11-02,108.00236511230469,109.05257300640643,107.7304360909581,108.79939450372416,26960100
2016-11-03,106.94277954101562,108.18052116820112,106.82087613768505,107.82419694794939,36205200
2016-11-04,106.5677261352539,107.40226383822966,106.38018515180276,106.68024357136755,26997500
2016-11-07,109.09945678710938,109.211981364993,108.11489355796361,108.2930485305007,26591200
2016-11-08,109.81207275390625,110.30904367191755,108.73373571549149,108.9869141687134,20777900
2016-11-09,110.31847381591797,110.49662883013158,108.3962196293071,108.52749475723625,70234400
2016-11-10,108.53685760498047,111.00296246369075,107.08344541909776,110.85293683414316,72825400
2016-11-11,108.58375549316406,108.81817637535659,107.68357301006206,108.06802669075745,41115200
2016-11-14,107.48667907714844,108.71504957880173,106.92407029253809,108.61190380032795,35906000
2016-11-15,108.97758483886719,109.35265969486693,108.14304704009564,108.30245152885922,31796600
2016-11-16,109.62452697753906,109.69953618328064,108.46179486412183,108.46179486412183,16538100
2016-11-17,110.42160034179688,110.44035086225205,109.34326298972928,109.56830500497472,20598600
2016-11-18,110.00901794433594,110.7404098632878,109.90587219638562,110.55287604189999,16428700
2016-11-21,111.15299224853516,111.25613799592261,110.24343819645854,110.28094639132277,20268500
2016-11-22,111.49056243896484,111.76249149502058,111.2186333829091,111.59370818967416,18850600
2016-11-23,111.04046630859375,111.24675780085069,110.55287408922366,111.12486153449731,22926000
2016-11-25,111.39676666259766,111.44364653007354,111.0404424692147,111.17171754447524,7162800
2016-11-28,111.14361572265625,111.65934447031853,111.03109828968034,111.25614030958897,13479000
2016-11-29,111.5280532836914,112.06253247514223,110.92793654781524,111.24674543389379,18553000
2016-11-30,110.17779541015625,111.70621671999626,110.14028721707378,111.66870852691379,30405300
2016-12-01,108.27430725097656,110.14967411867109,108.10552394672578,110.1402952812247,39796600
2016-12-02,108.48995208740234,108.9212926895085,108.03986812148689,108.33992648341575,32876800
2016-12-05,109.33386993408203,109.76520338802452,108.55559108820603,109.05256924009646,21419700
2016-12-06,109.596435546875,109.78397652323656,109.1369726742135,109.64332257945458,27293300
2016-12-07,110.98419952392578,111.12485345423322,109.04319531675999,109.37138305150665,26622400
2016-12-08,111.18111419677734,111.46242206253356,110.81541826366798,111.03108858127524,18578400
2016-12-09,112.05315399169922,112.09066218205398,111.58431234319838,111.59369117927604,21863100
2016-12-12,111.54682922363281,111.78125010057066,111.0873663079427,111.55620806181841,23259300
2016-12-13,112.95333862304688,113.56283424828435,111.88438014664236,111.88438014664236,54477900
2016-12-14,112.71892547607422,113.4596962522289,112.39073770283022,113.09400028290602,28746000
2016-12-15,112.8970718383789,113.56282612931771,112.59701346564654,112.86894248374085,22762300
2016-12-16,112.47857666015625,113.4002270290224,112.2528691479265,113.17451234168023,26283900
2016-12-19,112.93941497802734,113.63535793770005,112.43157479410138,112.59145067330451,21138700
2016-12-20,113.37200927734375,113.57890363523178,113.1651077443436,113.29677105168695,11461800
2016-12-21,113.2873764038086,113.49427795858625,113.03345633438057,113.41903972501022,7079300
2016-12-22,112.96761322021484,113.32498403079857,112.52559761166184,113.2967714898462,16645000
2016-12-23,113.04286193847656,113.08988763082158,112.67608449854782,112.77953528161626,9007500
2016-12-27,113.6259536743164,114.28427035213491,113.24037024162661,113.28738876140584,16110600
2016-12-28,112.74191284179688,113.9739156288362,112.66668178141944,113.87046484881503,17975200
2016-12-29,112.58203125,112.97702120357755,112.22466041225546,112.71369456785919,13267500
2016-12-30,111.4252700805664,112.80773487029818,111.10551119459575,112.79833547299936,41749000
2017-01-03,112.4221420288086,112.84534447518938,111.810844025616,112.16821482089064,22307600
2017-01-04,113.03345489501953,113.24035644716253,112.53501416037295,112.54441355811562,19749100
2017-01-05,113.67295837402344,113.74818942679791,112.94880298705958,112.94880298705958,20644300
2017-01-06,114.66983032226562,114.97077603387743,113.50366658665881,113.79520572678257,24074300
2017-01-09,115.0460205078125,115.25292204112328,114.6886425229622,114.76388074873196,18909200
2017-01-10,115.2999496459961,115.64792108629585,114.8297214605107,115.09304809636448,16176600
2017-01-11,115.61029052734375,115.61029052734375,114.75447187041512,115.346963917554,20686000
2017-01-12,115.43162536621094,115.50686360599946,114.35950556212178,115.19651124820695,19622500
2017-01-13,115.82661437988281,116.024109364083,115.48804949979308,115.48804949979308,16930800
2017-01-17,115.47862243652344,115.70432992483008,115.14005761650763,115.52564094340183,14538500
2017-01-18,115.71376037597656,115.82661773097598,115.35638951448149,115.64792871267187,12499700
2017-01-19,115.65730285644531,116.28740676784355,115.41278224339855,115.88301032804401,12710700
2017-01-20,115.91126251220703,116.45672899899763,115.60091014815926,116.16518260771929,22091000
2017-01-23,116.00527954101562,116.17456195672449,115.27172479798116,115.83599712530675,17434200
2017-01-24,116.7858657836914,116.96455478003632,116.03349785971389,116.23099282535772,17640900
2017-01-25,117.96145629882812,117.9896688451443,117.41598981967056,117.51944060623883,15036200
2017-01-26,118.08367919921875,118.32819982236883,117.87677768540803,118.12129830855811,16052200
2017-01-27,118.3094253540039,118.42227553695581,117.92383476194931,118.33763789974188,15053000
2017-01-30,117.38774871826172,117.91440192168878,116.73883161038783,117.91440192168878,25006700
2017-01-31,117.15265655517578,117.18086909990285,116.47552678127369,116.9739675384202,19091100
2017-02-01,117.96145629882812,118.19657041828086,117.42539639348044,117.9802622713344,22861900
2017-02-02,117.85796356201172,118.21533431333681,117.42535459721474,117.7545128122656,15101400
2017-02-03,118.19656372070312,118.31882047285004,117.86740540714368,117.98025558601371,16957200
2017-02-06,118.33765411376953,118.35646008846709,117.88623179477027,117.99908916829867,11630100
2017-02-07,118.7702407836914,119.01476145912494,118.46929501973973,118.582145196776,17541100
2017-02-08,118.96774291992188,119.13702537076504,118.38465732810357,118.61037204597005,12569100
2017-02-09,119.40032196044922,119.66364855652407,119.0241380338659,119.08996968288461,17542700
2017-02-10,119.79533386230469,119.96461630161068,119.4567689836927,119.66367054007924,13915700
2017-02-13,120.47248077392578,120.62294290448557,120.1151027196138,120.16212123852455,19120200
2017-02-14,120.87683868408203,120.88623808034757,120.13387739774102,120.51946072286565,16333500
2017-02-15,121.59161376953125,121.64805321335025,120.72639551726088,120.7922343599361,17891400
2017-02-16,121.5539779663086,121.91135595588291,121.24362566224002,121.66682813134283,15098300
2017-02-17,122.08063507080078,122.09004881833482,121.35647967170041,121.37529281654358,15563700
2017-02-21,122.68252563476562,122.7577638633498,122.24992375818769,122.31574823930833,18479600
2017-02-22,122.72953796386719,122.81417558047835,122.36276060832893,122.56966212686058,12110900
2017-02-23,122.26871490478516,122.91763202928723,121.77968797491383,122.91763202928723,17489000
2017-02-24,122.50383758544922,122.50383758544922,121.67624576505658,121.71385770452787,18624500
2017-02-27,122.65434265136719,122.66374205087108,122.07126417710451,122.27816576801608,12008700
2017-02-28,122.27815246582031,122.68254185391929,121.93958756754428,122.62611676257772,16598600
2017-03-01,123.61359405517578,123.83929441167464,122.82361410697747,123.05872821181455,25813800
2017-03-02,122.9928970336914,123.60418800424527,122.84242055317054,123.58538920685044,19951400
2017-03-03,123.21857452392578,123.25618645757802,122.57905685005616,122.90822225795971,13722700
2017-03-06,122.94585418701172,123.15275573130538,122.45682721888582,122.81419087248167,12026200
2017-03-07,122.73892211914062,123.27498899155904,122.52262123125212,122.70131018872493,15500900
2017-03-08,122.95526123046875,123.34083740542422,122.69193461576657,122.81418417601986,15776000
2017-03-09,123.04931640625,123.21860602652312,122.39099977235753,122.92706682795833,20855300
2017-03-10,123.56655883789062,123.76406098482698,123.03050618230627,123.61358452527786,21922600
2017-03-13,123.77345275878906,123.80166529943872,123.45370106461,123.51952554271786,10731600
2017-03-14,123.47250366210938,123.53834249246971,122.97406296164391,123.49131680653012,14019700
2017-03-15,124.23429107666016,124.52583025264786,123.3314466556488,123.72643660539589,22709100
2017-03-16,124.14964294433594,124.46940902327877,123.86751750736532,124.46940902327877,18457300
2017-03-17,124.10626220703125,124.43609784178281,124.04028645203975,124.30416071186846,21234500
2017-03-20,124.21939086914062,124.50211749867168,123.88955511808248,124.06860141604756,10105200
2017-03-21,122.33454895019531,124.80366478827375,122.25915423406147,124.69057990410886,35841900
2017-03-22,123.16387939453125,123.28639760868919,122.2120336631295,122.3722564262924,29177900
2017-03-23,122.8528823852539,123.34294086504345,122.64555050457649,123.00367182212332,20311700
2017-03-24,123.10736846923828,123.72934988633972,122.63616214654206,123.24872461401685,22967600
2017-03-27,123.30525970458984,123.5220249537332,121.94818327549626,122.23090992823657,18472400
2017-03-28,124.05917358398438,124.4267138620334,123.03194747098492,123.30524075258128,23721900
2017-03-29,124.63404083251953,124.68116432888651,124.01204519264843,124.14398235443271,13710000
2017-03-30,124.84133911132812,124.97327623760141,124.47379894670478,124.58688380349095,16092400
2017-03-31,124.75658416748047,125.09585327753547,124.5209810182777,124.66233715576935,19841400
2017-04-03,124.68115997314453,125.161785107124,123.98376963946404,124.8602206250403,23700300
2017-04-04,124.87904357910156,124.89789585074881,124.27590030701893,124.32302379610208,13400000
2017-04-05,124.37018585205078,125.79322363119495,124.134582713645,125.05814298977485,32011200
2017-04-06,124.43609619140625,124.7659462018517,124.11567950587369,124.49265300067829,18832200
2017-04-07,124.37018585205078,124.7471451214703,123.92725080144197,124.39845707825353,16743100
2017-04-10,124.41731262207031,124.9356424161856,124.07804351865619,124.49270735394842,15619300
2017-04-11,123.88007354736328,124.49265006947184,122.9847848858934,124.30415613647344,33778400
2017-04-12,123.38064575195312,123.96493691443037,123.24870857397201,123.86127096172564,15955200
2017-04-13,122.89057159423828,123.93664993672918,122.87173369983093,123.2110027401002,23683000
2017-04-17,123.90836334228516,123.92721561442566,123.19213518171911,123.23925867203522,13325500
2017-04-18,123.71989440917969,124.07801571031996,123.40889660241126,123.49371026423769,12841100
2017-04-19,123.91783142089844,124.67174995711017,123.74818968419878,124.25710051422344,17764800
2017-04-20,124.95448303222656,125.2277907387393,124.22883568475493,124.41731532851283,21977900
2017-04-21,124.92620086669922,125.1146804939547,124.60578406235754,125.06757137219618,22454900
2017-04-24,126.43407440185547,126.55657825804678,126.09480529995132,126.31155616558948,22469900
2017-04-25,127.34819793701172,127.57436771993034,126.73562122143757,126.84872049296955,19384400
2017-04-26,127.16915893554688,127.70632664155832,127.09376420170621,127.39532875699375,25398500
2017-04-27,127.9324722290039,127.9324722290039,127.40472363148564,127.48011834256978,16136500
2017-04-28,128.15867614746094,128.48851188179466,127.95134425498921,128.44138838258328,22771900
2017-05-01,129.2989959716797,129.46863770436616,128.52622517632173,128.58276762719257,24815500
2017-05-02,129.5157928466797,129.57234969772045,129.1294145017485,129.459250375718,18345100
2017-05-03,129.10107421875,129.27070154091277,128.7523718675187,129.22357804695486,23827600
2017-05-04,129.148193359375,129.51573363266726,128.69583941841665,129.08223196677,14630100
2017-05-05,129.619384765625,129.619384765625,128.99740356039942,129.47802866899892,19330700
2017-05-08,129.90208435058594,129.90208435058594,129.42145934184074,129.68533358743431,13279900
2017-05-09,130.3544921875,130.64663773543316,129.98693754066147,130.10003680894727,28426100
2017-05-10,130.42987060546875,130.4769941015545,129.96809773201562,130.42987060546875,20499400
2017-05-11,130.32623291015625,130.36393746722493,129.46864836785838,130.07179186028085,27232100
2017-05-12,130.6183624267578,130.64663364792668,130.26966006555537,130.38275933030266,19738600
2017-05-15,131.03298950195312,131.10838420559895,130.552364443789,130.67488263472214,20481300
2017-05-16,131.57960510253906,131.5984573755861,130.985895112232,131.3722732392347,21786000
2017-05-17,128.23406982421875,130.77858058007612,128.21521754867337,130.53354413820477,55642200
2017-05-18,129.35552978515625,129.78904584634228,128.0455770338463,128.1869475316577,41319900
2017-05-19,129.90208435058594,130.44868511076348,129.7324570698763,129.81727071023113,36730100
2017-05-22,130.99537658691406,131.06135238403547,130.14721083586446,130.19431997086224,19509700
2017-05-23,131.1272735595703,131.3911479069202,130.78800448725283,131.38172895882678,19687500
2017-05-24,131.73036193847656,131.7963376877842,131.15548998336104,131.52303012646325,15891900
2017-05-25,132.8518524169922,133.19112139296087,131.9471303543859,132.2298568977047,23928600
2017-05-26,133.0874786376953,133.14402108018672,132.7010861072415,132.88014676184557,13851600
2017-05-30,133.20059204101562,133.36080045573266,132.93671766617877,133.02153134807455,20306400
2017-05-31,133.1534881591797,133.67181803616845,132.47496422393996,133.67181803616845,33229400
2017-06-01,133.67178344726562,133.72832589556492,132.86130813480455,133.42676137794422,20120700
2017-06-02,135.198486328125,135.22675754911216,133.9262238634154,134.14297468434094,37222900
2017-06-05,135.17019653320312,135.40579962083407,134.9817169391126,135.18904880663356,15727500
2017-06-06,134.6330108642578,135.45290489732326,134.43509797003372,135.00997000174164,22393000
2017-06-07,135.16078186035156,135.2738667443674,134.3880111861238,135.00999242828263,18842400
2017-06-08,135.3021697998047,135.51892064882043,134.56707481865726,135.46237819951838,25417400
2017-06-09,131.91888427734375,135.6131391751867,130.15657768359577,135.4623641194108,109783700
2017-06-12,131.21206665039062,131.44766973642956,129.55342610150205,130.8068362448378,104454000
2017-06-13,132.27699279785156,132.46547238439462,131.25918577443414,131.94714273634816,51193000
